cohort_date,cohort_day,active_users
2023-05-08 00:00:00+00:00,102,1
2023-05-08 00:00:00+00:00,103,1
2023-05-08 00:00:00+00:00,106,1
2023-05-08 00:00:00+00:00,118,1
2023-05-08 00:00:00+00:00,119,1
2023-05-08 00:00:00+00:00,120,1
2023-05-08 00:00:00+00:00,123,1
2023-05-08 00:00:00+00:00,124,1
2023-05-08 00:00:00+00:00,126,1
2023-05-08 00:00:00+00:00,139,1
2023-05-08 00:00:00+00:00,140,1
2023-05-08 00:00:00+00:00,141,1
2023-05-08 00:00:00+00:00,162,1
2023-05-08 00:00:00+00:00,169,1
2023-05-08 00:00:00+00:00,173,1
2023-05-08 00:00:00+00:00,190,1
2023-05-08 00:00:00+00:00,191,1
2023-05-08 00:00:00+00:00,192,1
2023-05-08 00:00:00+00:00,194,1
2023-05-08 00:00:00+00:00,195,1
2023-05-08 00:00:00+00:00,198,1
2023-05-08 00:00:00+00:00,216,1
2023-05-08 00:00:00+00:00,218,1
2023-05-08 00:00:00+00:00,221,1
2023-05-08 00:00:00+00:00,225,1
2023-05-08 00:00:00+00:00,228,1
2023-05-09 00:00:00+00:00,0,79
2023-05-09 00:00:00+00:00,1,12
2023-05-09 00:00:00+00:00,2,7
2023-05-09 00:00:00+00:00,3,5
2023-05-09 00:00:00+00:00,4,11
2023-05-09 00:00:00+00:00,15,1
2023-05-09 00:00:00+00:00,17,1
2023-05-09 00:00:00+00:00,24,1
2023-05-09 00:00:00+00:00,26,1
2023-05-09 00:00:00+00:00,31,1
2023-05-09 00:00:00+00:00,34,1
2023-05-09 00:00:00+00:00,35,1
2023-05-09 00:00:00+00:00,45,2
2023-05-09 00:00:00+00:00,54,1
2023-05-09 00:00:00+00:00,64,1
2023-05-09 00:00:00+00:00,67,1
2023-05-09 00:00:00+00:00,68,1
2023-05-09 00:00:00+00:00,74,1
2023-05-09 00:00:00+00:00,75,1
2023-05-09 00:00:00+00:00,83,1
2023-05-09 00:00:00+00:00,94,1
2023-05-09 00:00:00+00:00,96,1
2023-05-09 00:00:00+00:00,114,2
2023-05-09 00:00:00+00:00,115,1
2023-05-09 00:00:00+00:00,116,2
2023-05-09 00:00:00+00:00,117,1
2023-05-09 00:00:00+00:00,120,2
2023-05-09 00:00:00+00:00,121,1
2023-05-09 00:00:00+00:00,122,1
2023-05-09 00:00:00+00:00,123,1
2023-05-09 00:00:00+00:00,132,1
2023-05-09 00:00:00+00:00,134,1
2023-05-09 00:00:00+00:00,147,1
2023-05-09 00:00:00+00:00,156,1
2023-05-09 00:00:00+00:00,158,1
2023-05-09 00:00:00+00:00,160,1
2023-05-09 00:00:00+00:00,163,1
2023-05-09 00:00:00+00:00,166,1
2023-05-09 00:00:00+00:00,168,1
2023-05-09 00:00:00+00:00,169,2
2023-05-09 00:00:00+00:00,170,1
2023-05-09 00:00:00+00:00,177,1
2023-05-09 00:00:00+00:00,178,1
2023-05-09 00:00:00+00:00,200,1
2023-05-09 00:00:00+00:00,201,1
2023-05-09 00:00:00+00:00,203,1
2023-05-09 00:00:00+00:00,212,1
2023-05-09 00:00:00+00:00,224,1
2023-05-09 00:00:00+00:00,227,1
2023-05-09 00:00:00+00:00,228,1
2023-05-10 00:00:00+00:00,0,74
2023-05-10 00:00:00+00:00,1,9
2023-05-10 00:00:00+00:00,2,8
2023-05-10 00:00:00+00:00,3,6
2023-05-10 00:00:00+00:00,4,10
2023-05-10 00:00:00+00:00,5,1
2023-05-10 00:00:00+00:00,18,1
2023-05-10 00:00:00+00:00,47,1
2023-05-10 00:00:00+00:00,48,1
2023-05-10 00:00:00+00:00,49,1
2023-05-10 00:00:00+00:00,51,1
2023-05-10 00:00:00+00:00,52,1
2023-05-10 00:00:00+00:00,57,1
2023-05-10 00:00:00+00:00,69,1
2023-05-10 00:00:00+00:00,71,1
2023-05-10 00:00:00+00:00,72,1
2023-05-10 00:00:00+00:00,108,1
2023-05-10 00:00:00+00:00,110,1
2023-05-10 00:00:00+00:00,112,1
2023-05-10 00:00:00+00:00,122,1
2023-05-10 00:00:00+00:00,125,1
2023-05-10 00:00:00+00:00,126,1
2023-05-10 00:00:00+00:00,138,1
2023-05-10 00:00:00+00:00,149,1
2023-05-10 00:00:00+00:00,172,1
2023-05-10 00:00:00+00:00,179,1
2023-05-10 00:00:00+00:00,184,1
2023-05-10 00:00:00+00:00,185,1
2023-05-10 00:00:00+00:00,188,1
2023-05-10 00:00:00+00:00,204,1
2023-05-10 00:00:00+00:00,231,1
2023-05-10 00:00:00+00:00,232,1
2023-05-10 00:00:00+00:00,235,1
2023-05-11 00:00:00+00:00,0,73
2023-05-11 00:00:00+00:00,1,9
2023-05-11 00:00:00+00:00,2,9
2023-05-11 00:00:00+00:00,3,7
2023-05-11 00:00:00+00:00,4,9
2023-05-11 00:00:00+00:00,21,1
2023-05-11 00:00:00+00:00,22,1
2023-05-11 00:00:00+00:00,23,1
2023-05-11 00:00:00+00:00,35,2
2023-05-11 00:00:00+00:00,38,1
2023-05-11 00:00:00+00:00,39,1
2023-05-11 00:00:00+00:00,46,1
2023-05-11 00:00:00+00:00,68,1
2023-05-11 00:00:00+00:00,95,1
2023-05-11 00:00:00+00:00,96,1
2023-05-11 00:00:00+00:00,107,1
2023-05-11 00:00:00+00:00,111,1
2023-05-11 00:00:00+00:00,126,1
2023-05-11 00:00:00+00:00,140,1
2023-05-11 00:00:00+00:00,145,1
2023-05-11 00:00:00+00:00,156,1
2023-05-11 00:00:00+00:00,158,1
2023-05-11 00:00:00+00:00,159,1
2023-05-11 00:00:00+00:00,182,1
2023-05-11 00:00:00+00:00,192,1
2023-05-11 00:00:00+00:00,194,1
2023-05-11 00:00:00+00:00,195,1
2023-05-11 00:00:00+00:00,217,1
2023-05-12 00:00:00+00:00,0,66
2023-05-12 00:00:00+00:00,1,8
2023-05-12 00:00:00+00:00,2,9
2023-05-12 00:00:00+00:00,3,1
2023-05-12 00:00:00+00:00,4,11
2023-05-12 00:00:00+00:00,25,1
2023-05-12 00:00:00+00:00,44,1
2023-05-12 00:00:00+00:00,69,1
2023-05-12 00:00:00+00:00,84,1
2023-05-12 00:00:00+00:00,96,1
2023-05-12 00:00:00+00:00,98,2
2023-05-12 00:00:00+00:00,99,1
2023-05-12 00:00:00+00:00,124,1
2023-05-12 00:00:00+00:00,126,1
2023-05-12 00:00:00+00:00,132,1
2023-05-12 00:00:00+00:00,171,1
2023-05-12 00:00:00+00:00,203,1
2023-05-12 00:00:00+00:00,210,1
2023-05-12 00:00:00+00:00,215,1
2023-05-12 00:00:00+00:00,225,1
2023-05-13 00:00:00+00:00,0,66
2023-05-13 00:00:00+00:00,1,8
2023-05-13 00:00:00+00:00,2,7
2023-05-13 00:00:00+00:00,3,10
2023-05-13 00:00:00+00:00,4,7
2023-05-13 00:00:00+00:00,5,2
2023-05-13 00:00:00+00:00,14,1
2023-05-13 00:00:00+00:00,15,1
2023-05-13 00:00:00+00:00,16,1
2023-05-13 00:00:00+00:00,17,1
2023-05-13 00:00:00+00:00,18,1
2023-05-13 00:00:00+00:00,19,1
2023-05-13 00:00:00+00:00,20,1
2023-05-13 00:00:00+00:00,21,1
2023-05-13 00:00:00+00:00,22,1
2023-05-13 00:00:00+00:00,50,1
2023-05-13 00:00:00+00:00,52,1
2023-05-13 00:00:00+00:00,54,1
2023-05-13 00:00:00+00:00,90,1
2023-05-13 00:00:00+00:00,91,1
2023-05-13 00:00:00+00:00,94,1
2023-05-13 00:00:00+00:00,108,1
2023-05-13 00:00:00+00:00,124,1
2023-05-13 00:00:00+00:00,126,2
2023-05-13 00:00:00+00:00,128,1
2023-05-13 00:00:00+00:00,151,1
2023-05-13 00:00:00+00:00,162,1
2023-05-13 00:00:00+00:00,177,1
2023-05-13 00:00:00+00:00,179,1
2023-05-13 00:00:00+00:00,181,1
2023-05-13 00:00:00+00:00,183,1
2023-05-13 00:00:00+00:00,201,1
2023-05-13 00:00:00+00:00,202,1
2023-05-13 00:00:00+00:00,203,1
2023-05-13 00:00:00+00:00,204,1
2023-05-13 00:00:00+00:00,217,1
2023-05-13 00:00:00+00:00,222,1
2023-05-13 00:00:00+00:00,225,1
2023-05-14 00:00:00+00:00,0,70
2023-05-14 00:00:00+00:00,1,7
2023-05-14 00:00:00+00:00,2,8
2023-05-14 00:00:00+00:00,3,9
2023-05-14 00:00:00+00:00,4,10
2023-05-14 00:00:00+00:00,41,1
2023-05-14 00:00:00+00:00,63,1
2023-05-14 00:00:00+00:00,64,1
2023-05-14 00:00:00+00:00,65,1
2023-05-14 00:00:00+00:00,66,2
2023-05-14 00:00:00+00:00,76,1
2023-05-14 00:00:00+00:00,77,1
2023-05-14 00:00:00+00:00,79,1
2023-05-14 00:00:00+00:00,88,1
2023-05-14 00:00:00+00:00,89,1
2023-05-14 00:00:00+00:00,90,1
2023-05-14 00:00:00+00:00,96,1
2023-05-14 00:00:00+00:00,104,1
2023-05-14 00:00:00+00:00,132,1
2023-05-14 00:00:00+00:00,135,1
2023-05-14 00:00:00+00:00,136,1
2023-05-14 00:00:00+00:00,163,1
2023-05-14 00:00:00+00:00,216,1
2023-05-14 00:00:00+00:00,217,1
2023-05-15 00:00:00+00:00,0,88
2023-05-15 00:00:00+00:00,1,12
2023-05-15 00:00:00+00:00,2,10
2023-05-15 00:00:00+00:00,3,9
2023-05-15 00:00:00+00:00,4,12
2023-05-15 00:00:00+00:00,5,1
2023-05-15 00:00:00+00:00,28,1
2023-05-15 00:00:00+00:00,29,1
2023-05-15 00:00:00+00:00,30,1
2023-05-15 00:00:00+00:00,31,2
2023-05-15 00:00:00+00:00,53,1
2023-05-15 00:00:00+00:00,64,1
2023-05-15 00:00:00+00:00,65,1
2023-05-15 00:00:00+00:00,68,2
2023-05-15 00:00:00+00:00,69,2
2023-05-15 00:00:00+00:00,72,1
2023-05-15 00:00:00+00:00,79,2
2023-05-15 00:00:00+00:00,80,1
2023-05-15 00:00:00+00:00,81,1
2023-05-15 00:00:00+00:00,82,1
2023-05-15 00:00:00+00:00,83,1
2023-05-15 00:00:00+00:00,94,1
2023-05-15 00:00:00+00:00,95,1
2023-05-15 00:00:00+00:00,103,2
2023-05-15 00:00:00+00:00,104,1
2023-05-15 00:00:00+00:00,124,1
2023-05-15 00:00:00+00:00,130,1
2023-05-15 00:00:00+00:00,131,1
2023-05-15 00:00:00+00:00,132,1
2023-05-15 00:00:00+00:00,134,2
2023-05-15 00:00:00+00:00,135,1
2023-05-15 00:00:00+00:00,136,1
2023-05-15 00:00:00+00:00,167,1
2023-05-15 00:00:00+00:00,168,1
2023-05-15 00:00:00+00:00,171,1
2023-05-15 00:00:00+00:00,172,1
2023-05-15 00:00:00+00:00,174,1
2023-05-15 00:00:00+00:00,196,1
2023-05-15 00:00:00+00:00,199,2
2023-05-15 00:00:00+00:00,200,1
2023-05-15 00:00:00+00:00,208,1
2023-05-16 00:00:00+00:00,0,85
2023-05-16 00:00:00+00:00,1,12
2023-05-16 00:00:00+00:00,2,8
2023-05-16 00:00:00+00:00,3,12
2023-05-16 00:00:00+00:00,4,5
2023-05-16 00:00:00+00:00,23,1
2023-05-16 00:00:00+00:00,25,2
2023-05-16 00:00:00+00:00,26,1
2023-05-16 00:00:00+00:00,27,2
2023-05-16 00:00:00+00:00,28,1
2023-05-16 00:00:00+00:00,30,1
2023-05-16 00:00:00+00:00,41,1
2023-05-16 00:00:00+00:00,47,1
2023-05-16 00:00:00+00:00,61,1
2023-05-16 00:00:00+00:00,62,1
2023-05-16 00:00:00+00:00,66,1
2023-05-16 00:00:00+00:00,68,2
2023-05-16 00:00:00+00:00,92,1
2023-05-16 00:00:00+00:00,99,1
2023-05-16 00:00:00+00:00,100,1
2023-05-16 00:00:00+00:00,111,2
2023-05-16 00:00:00+00:00,114,1
2023-05-16 00:00:00+00:00,122,1
2023-05-16 00:00:00+00:00,123,1
2023-05-16 00:00:00+00:00,124,1
2023-05-16 00:00:00+00:00,150,1
2023-05-16 00:00:00+00:00,151,1
2023-05-16 00:00:00+00:00,152,1
2023-05-16 00:00:00+00:00,153,1
2023-05-16 00:00:00+00:00,155,1
2023-05-16 00:00:00+00:00,156,1
2023-05-16 00:00:00+00:00,159,2
2023-05-16 00:00:00+00:00,187,1
2023-05-16 00:00:00+00:00,210,1
2023-05-16 00:00:00+00:00,215,1
2023-05-17 00:00:00+00:00,0,74
2023-05-17 00:00:00+00:00,1,12
2023-05-17 00:00:00+00:00,2,9
2023-05-17 00:00:00+00:00,3,10
2023-05-17 00:00:00+00:00,4,3
2023-05-17 00:00:00+00:00,19,1
2023-05-17 00:00:00+00:00,27,1
2023-05-17 00:00:00+00:00,29,1
2023-05-17 00:00:00+00:00,75,1
2023-05-17 00:00:00+00:00,76,1
2023-05-17 00:00:00+00:00,85,1
2023-05-17 00:00:00+00:00,89,1
2023-05-17 00:00:00+00:00,90,2
2023-05-17 00:00:00+00:00,91,1
2023-05-17 00:00:00+00:00,110,1
2023-05-17 00:00:00+00:00,116,1
2023-05-17 00:00:00+00:00,127,2
2023-05-17 00:00:00+00:00,131,1
2023-05-17 00:00:00+00:00,150,1
2023-05-17 00:00:00+00:00,152,1
2023-05-17 00:00:00+00:00,156,2
2023-05-17 00:00:00+00:00,157,1
2023-05-17 00:00:00+00:00,158,3
2023-05-17 00:00:00+00:00,159,1
2023-05-17 00:00:00+00:00,160,2
2023-05-17 00:00:00+00:00,161,1
2023-05-17 00:00:00+00:00,162,1
2023-05-17 00:00:00+00:00,166,1
2023-05-17 00:00:00+00:00,172,1
2023-05-17 00:00:00+00:00,183,1
2023-05-17 00:00:00+00:00,184,1
2023-05-17 00:00:00+00:00,185,1
2023-05-17 00:00:00+00:00,186,1
2023-05-17 00:00:00+00:00,217,1
2023-05-17 00:00:00+00:00,218,1
2023-05-17 00:00:00+00:00,219,1
2023-05-17 00:00:00+00:00,224,1
2023-05-17 00:00:00+00:00,225,1
2023-05-17 00:00:00+00:00,228,1
2023-05-18 00:00:00+00:00,0,66
2023-05-18 00:00:00+00:00,1,10
2023-05-18 00:00:00+00:00,2,3
2023-05-18 00:00:00+00:00,3,8
2023-05-18 00:00:00+00:00,4,9
2023-05-18 00:00:00+00:00,20,1
2023-05-18 00:00:00+00:00,21,1
2023-05-18 00:00:00+00:00,28,1
2023-05-18 00:00:00+00:00,32,1
2023-05-18 00:00:00+00:00,43,1
2023-05-18 00:00:00+00:00,87,1
2023-05-18 00:00:00+00:00,91,1
2023-05-18 00:00:00+00:00,93,1
2023-05-18 00:00:00+00:00,94,1
2023-05-18 00:00:00+00:00,98,1
2023-05-18 00:00:00+00:00,106,1
2023-05-18 00:00:00+00:00,124,2
2023-05-18 00:00:00+00:00,127,1
2023-05-18 00:00:00+00:00,128,1
2023-05-18 00:00:00+00:00,164,1
2023-05-18 00:00:00+00:00,167,1
2023-05-18 00:00:00+00:00,169,1
2023-05-18 00:00:00+00:00,170,1
2023-05-18 00:00:00+00:00,171,1
2023-05-18 00:00:00+00:00,172,1
2023-05-18 00:00:00+00:00,218,1
2023-05-18 00:00:00+00:00,223,2
2023-05-18 00:00:00+00:00,224,1
2023-05-19 00:00:00+00:00,0,72
2023-05-19 00:00:00+00:00,1,10
2023-05-19 00:00:00+00:00,2,10
2023-05-19 00:00:00+00:00,3,10
2023-05-19 00:00:00+00:00,4,12
2023-05-19 00:00:00+00:00,5,1
2023-05-19 00:00:00+00:00,18,1
2023-05-19 00:00:00+00:00,29,1
2023-05-19 00:00:00+00:00,34,1
2023-05-19 00:00:00+00:00,43,1
2023-05-19 00:00:00+00:00,44,1
2023-05-19 00:00:00+00:00,45,1
2023-05-19 00:00:00+00:00,47,1
2023-05-19 00:00:00+00:00,50,1
2023-05-19 00:00:00+00:00,69,1
2023-05-19 00:00:00+00:00,76,1
2023-05-19 00:00:00+00:00,79,1
2023-05-19 00:00:00+00:00,86,1
2023-05-19 00:00:00+00:00,88,1
2023-05-19 00:00:00+00:00,91,1
2023-05-19 00:00:00+00:00,92,1
2023-05-19 00:00:00+00:00,113,1
2023-05-19 00:00:00+00:00,115,1
2023-05-19 00:00:00+00:00,117,1
2023-05-19 00:00:00+00:00,125,1
2023-05-19 00:00:00+00:00,138,1
2023-05-19 00:00:00+00:00,139,1
2023-05-19 00:00:00+00:00,207,1
2023-05-19 00:00:00+00:00,211,2
2023-05-20 00:00:00+00:00,0,81
2023-05-20 00:00:00+00:00,1,12
2023-05-20 00:00:00+00:00,2,7
2023-05-20 00:00:00+00:00,3,8
2023-05-20 00:00:00+00:00,4,9
2023-05-20 00:00:00+00:00,5,1
2023-05-20 00:00:00+00:00,13,1
2023-05-20 00:00:00+00:00,14,1
2023-05-20 00:00:00+00:00,15,1
2023-05-20 00:00:00+00:00,16,1
2023-05-20 00:00:00+00:00,35,1
2023-05-20 00:00:00+00:00,47,1
2023-05-20 00:00:00+00:00,64,1
2023-05-20 00:00:00+00:00,66,1
2023-05-20 00:00:00+00:00,73,1
2023-05-20 00:00:00+00:00,82,1
2023-05-20 00:00:00+00:00,92,1
2023-05-20 00:00:00+00:00,97,1
2023-05-20 00:00:00+00:00,128,1
2023-05-20 00:00:00+00:00,148,1
2023-05-20 00:00:00+00:00,166,1
2023-05-20 00:00:00+00:00,167,1
2023-05-20 00:00:00+00:00,168,1
2023-05-20 00:00:00+00:00,182,1
2023-05-20 00:00:00+00:00,184,1
2023-05-20 00:00:00+00:00,186,1
2023-05-20 00:00:00+00:00,194,1
2023-05-20 00:00:00+00:00,207,1
2023-05-20 00:00:00+00:00,208,1
2023-05-20 00:00:00+00:00,209,1
2023-05-21 00:00:00+00:00,0,89
2023-05-21 00:00:00+00:00,1,12
2023-05-21 00:00:00+00:00,2,10
2023-05-21 00:00:00+00:00,3,14
2023-05-21 00:00:00+00:00,4,14
2023-05-21 00:00:00+00:00,17,1
2023-05-21 00:00:00+00:00,25,1
2023-05-21 00:00:00+00:00,26,1
2023-05-21 00:00:00+00:00,27,1
2023-05-21 00:00:00+00:00,30,1
2023-05-21 00:00:00+00:00,45,1
2023-05-21 00:00:00+00:00,66,1
2023-05-21 00:00:00+00:00,69,2
2023-05-21 00:00:00+00:00,71,1
2023-05-21 00:00:00+00:00,75,1
2023-05-21 00:00:00+00:00,108,1
2023-05-21 00:00:00+00:00,115,1
2023-05-21 00:00:00+00:00,116,1
2023-05-21 00:00:00+00:00,117,1
2023-05-21 00:00:00+00:00,138,1
2023-05-21 00:00:00+00:00,139,1
2023-05-21 00:00:00+00:00,140,1
2023-05-21 00:00:00+00:00,145,1
2023-05-21 00:00:00+00:00,146,1
2023-05-21 00:00:00+00:00,202,1
2023-05-21 00:00:00+00:00,205,2
2023-05-21 00:00:00+00:00,206,2
2023-05-21 00:00:00+00:00,208,1
2023-05-21 00:00:00+00:00,219,1
2023-05-22 00:00:00+00:00,0,71
2023-05-22 00:00:00+00:00,1,9
2023-05-22 00:00:00+00:00,2,6
2023-05-22 00:00:00+00:00,3,4
2023-05-22 00:00:00+00:00,4,5
2023-05-22 00:00:00+00:00,5,1
2023-05-22 00:00:00+00:00,23,1
2023-05-22 00:00:00+00:00,53,1
2023-05-22 00:00:00+00:00,65,1
2023-05-22 00:00:00+00:00,139,1
2023-05-22 00:00:00+00:00,144,1
2023-05-22 00:00:00+00:00,147,1
2023-05-22 00:00:00+00:00,148,1
2023-05-22 00:00:00+00:00,170,1
2023-05-22 00:00:00+00:00,172,1
2023-05-22 00:00:00+00:00,173,1
2023-05-22 00:00:00+00:00,174,1
2023-05-22 00:00:00+00:00,201,1
2023-05-22 00:00:00+00:00,203,1
2023-05-23 00:00:00+00:00,0,73
2023-05-23 00:00:00+00:00,1,13
2023-05-23 00:00:00+00:00,2,13
2023-05-23 00:00:00+00:00,3,7
2023-05-23 00:00:00+00:00,4,4
2023-05-23 00:00:00+00:00,5,3
2023-05-23 00:00:00+00:00,9,1
2023-05-23 00:00:00+00:00,25,1
2023-05-23 00:00:00+00:00,44,1
2023-05-23 00:00:00+00:00,46,1
2023-05-23 00:00:00+00:00,50,1
2023-05-23 00:00:00+00:00,55,1
2023-05-23 00:00:00+00:00,61,1
2023-05-23 00:00:00+00:00,62,1
2023-05-23 00:00:00+00:00,85,1
2023-05-23 00:00:00+00:00,86,1
2023-05-23 00:00:00+00:00,98,1
2023-05-23 00:00:00+00:00,105,1
2023-05-23 00:00:00+00:00,118,1
2023-05-23 00:00:00+00:00,121,1
2023-05-23 00:00:00+00:00,129,1
2023-05-23 00:00:00+00:00,132,1
2023-05-23 00:00:00+00:00,146,1
2023-05-23 00:00:00+00:00,149,1
2023-05-23 00:00:00+00:00,150,1
2023-05-23 00:00:00+00:00,153,1
2023-05-23 00:00:00+00:00,183,1
2023-05-23 00:00:00+00:00,187,1
2023-05-23 00:00:00+00:00,188,1
2023-05-23 00:00:00+00:00,190,1
2023-05-23 00:00:00+00:00,193,1
2023-05-23 00:00:00+00:00,203,1
2023-05-23 00:00:00+00:00,205,2
2023-05-23 00:00:00+00:00,210,1
2023-05-24 00:00:00+00:00,0,76
2023-05-24 00:00:00+00:00,1,7
2023-05-24 00:00:00+00:00,2,12
2023-05-24 00:00:00+00:00,3,8
2023-05-24 00:00:00+00:00,4,8
2023-05-24 00:00:00+00:00,5,1
2023-05-24 00:00:00+00:00,6,1
2023-05-24 00:00:00+00:00,9,1
2023-05-24 00:00:00+00:00,13,1
2023-05-24 00:00:00+00:00,17,1
2023-05-24 00:00:00+00:00,18,1
2023-05-24 00:00:00+00:00,65,1
2023-05-24 00:00:00+00:00,96,1
2023-05-24 00:00:00+00:00,118,1
2023-05-24 00:00:00+00:00,120,1
2023-05-24 00:00:00+00:00,134,1
2023-05-24 00:00:00+00:00,140,1
2023-05-24 00:00:00+00:00,158,1
2023-05-24 00:00:00+00:00,176,1
2023-05-24 00:00:00+00:00,213,1
2023-05-25 00:00:00+00:00,0,69
2023-05-25 00:00:00+00:00,1,10
2023-05-25 00:00:00+00:00,2,8
2023-05-25 00:00:00+00:00,3,6
2023-05-25 00:00:00+00:00,4,7
2023-05-25 00:00:00+00:00,5,3
2023-05-25 00:00:00+00:00,7,1
2023-05-25 00:00:00+00:00,20,1
2023-05-25 00:00:00+00:00,38,1
2023-05-25 00:00:00+00:00,58,1
2023-05-25 00:00:00+00:00,62,1
2023-05-25 00:00:00+00:00,66,1
2023-05-25 00:00:00+00:00,70,1
2023-05-25 00:00:00+00:00,73,2
2023-05-25 00:00:00+00:00,74,2
2023-05-25 00:00:00+00:00,78,1
2023-05-25 00:00:00+00:00,79,1
2023-05-25 00:00:00+00:00,91,1
2023-05-25 00:00:00+00:00,120,1
2023-05-25 00:00:00+00:00,123,1
2023-05-25 00:00:00+00:00,125,1
2023-05-25 00:00:00+00:00,127,1
2023-05-25 00:00:00+00:00,129,1
2023-05-25 00:00:00+00:00,131,1
2023-05-25 00:00:00+00:00,153,1
2023-05-25 00:00:00+00:00,165,1
2023-05-25 00:00:00+00:00,175,1
2023-05-25 00:00:00+00:00,181,1
2023-05-25 00:00:00+00:00,184,2
2023-05-25 00:00:00+00:00,188,1
2023-05-26 00:00:00+00:00,0,84
2023-05-26 00:00:00+00:00,1,15
2023-05-26 00:00:00+00:00,2,10
2023-05-26 00:00:00+00:00,3,9
2023-05-26 00:00:00+00:00,4,11
2023-05-26 00:00:00+00:00,5,1
2023-05-26 00:00:00+00:00,21,1
2023-05-26 00:00:00+00:00,28,1
2023-05-26 00:00:00+00:00,32,1
2023-05-26 00:00:00+00:00,58,1
2023-05-26 00:00:00+00:00,78,1
2023-05-26 00:00:00+00:00,91,1
2023-05-26 00:00:00+00:00,97,1
2023-05-26 00:00:00+00:00,99,1
2023-05-26 00:00:00+00:00,100,1
2023-05-26 00:00:00+00:00,103,1
2023-05-26 00:00:00+00:00,104,1
2023-05-26 00:00:00+00:00,105,1
2023-05-26 00:00:00+00:00,106,1
2023-05-26 00:00:00+00:00,110,1
2023-05-26 00:00:00+00:00,111,1
2023-05-26 00:00:00+00:00,112,1
2023-05-26 00:00:00+00:00,113,1
2023-05-26 00:00:00+00:00,144,1
2023-05-26 00:00:00+00:00,152,1
2023-05-26 00:00:00+00:00,154,1
2023-05-26 00:00:00+00:00,156,1
2023-05-26 00:00:00+00:00,166,1
2023-05-26 00:00:00+00:00,169,1
2023-05-26 00:00:00+00:00,185,1
2023-05-26 00:00:00+00:00,186,1
2023-05-26 00:00:00+00:00,187,1
2023-05-26 00:00:00+00:00,189,1
2023-05-26 00:00:00+00:00,198,2
2023-05-26 00:00:00+00:00,207,1
2023-05-27 00:00:00+00:00,0,91
2023-05-27 00:00:00+00:00,1,11
2023-05-27 00:00:00+00:00,2,19
2023-05-27 00:00:00+00:00,3,10
2023-05-27 00:00:00+00:00,4,16
2023-05-27 00:00:00+00:00,5,1
2023-05-27 00:00:00+00:00,8,1
2023-05-27 00:00:00+00:00,9,1
2023-05-27 00:00:00+00:00,33,1
2023-05-27 00:00:00+00:00,34,2
2023-05-27 00:00:00+00:00,38,1
2023-05-27 00:00:00+00:00,43,1
2023-05-27 00:00:00+00:00,49,1
2023-05-27 00:00:00+00:00,50,1
2023-05-27 00:00:00+00:00,53,1
2023-05-27 00:00:00+00:00,65,1
2023-05-27 00:00:00+00:00,73,2
2023-05-27 00:00:00+00:00,78,1
2023-05-27 00:00:00+00:00,87,1
2023-05-27 00:00:00+00:00,90,1
2023-05-27 00:00:00+00:00,91,1
2023-05-27 00:00:00+00:00,95,1
2023-05-27 00:00:00+00:00,112,1
2023-05-27 00:00:00+00:00,114,1
2023-05-27 00:00:00+00:00,115,1
2023-05-27 00:00:00+00:00,119,1
2023-05-27 00:00:00+00:00,152,1
2023-05-27 00:00:00+00:00,153,1
2023-05-27 00:00:00+00:00,155,1
2023-05-27 00:00:00+00:00,164,1
2023-05-27 00:00:00+00:00,165,1
2023-05-27 00:00:00+00:00,182,1
2023-05-27 00:00:00+00:00,193,1
2023-05-27 00:00:00+00:00,202,1
2023-05-27 00:00:00+00:00,216,1
2023-05-28 00:00:00+00:00,0,87
2023-05-28 00:00:00+00:00,1,19
2023-05-28 00:00:00+00:00,2,10
2023-05-28 00:00:00+00:00,3,11
2023-05-28 00:00:00+00:00,4,12
2023-05-28 00:00:00+00:00,5,1
2023-05-28 00:00:00+00:00,25,1
2023-05-28 00:00:00+00:00,27,1
2023-05-28 00:00:00+00:00,28,1
2023-05-28 00:00:00+00:00,34,1
2023-05-28 00:00:00+00:00,46,1
2023-05-28 00:00:00+00:00,47,1
2023-05-28 00:00:00+00:00,48,1
2023-05-28 00:00:00+00:00,49,1
2023-05-28 00:00:00+00:00,50,2
2023-05-28 00:00:00+00:00,52,1
2023-05-28 00:00:00+00:00,75,1
2023-05-28 00:00:00+00:00,79,1
2023-05-28 00:00:00+00:00,100,1
2023-05-28 00:00:00+00:00,106,1
2023-05-28 00:00:00+00:00,113,1
2023-05-28 00:00:00+00:00,122,1
2023-05-28 00:00:00+00:00,125,1
2023-05-28 00:00:00+00:00,147,1
2023-05-28 00:00:00+00:00,161,1
2023-05-28 00:00:00+00:00,172,1
2023-05-28 00:00:00+00:00,175,1
2023-05-28 00:00:00+00:00,176,1
2023-05-28 00:00:00+00:00,183,1
2023-05-28 00:00:00+00:00,188,1
2023-05-28 00:00:00+00:00,192,1
2023-05-28 00:00:00+00:00,194,1
2023-05-28 00:00:00+00:00,195,1
2023-05-28 00:00:00+00:00,196,1
2023-05-28 00:00:00+00:00,208,1
2023-05-29 00:00:00+00:00,0,79
2023-05-29 00:00:00+00:00,1,9
2023-05-29 00:00:00+00:00,2,12
2023-05-29 00:00:00+00:00,3,12
2023-05-29 00:00:00+00:00,4,11
2023-05-29 00:00:00+00:00,5,1
2023-05-29 00:00:00+00:00,7,1
